ExhibitId, Name, Price, DatePurchased
1615,"Cymbals – crash,485.5,1994/06/25
1616,Denis d’or (ancient Czech chordophone),990.1,2007/10/17
1617,Jinghu (Chinese bowed stringed instrument),968.3,2002/04/21
1618,Basse Cor,972.5,2009/10/13
1619,Chimes,279.5,2011/11/22
1620,Oboe da caccia,820.2,2004/07/28
1621,Didgeridoo (Aboriginal Natural Trumpet),207.1,2007/07/22
1622,Organ - electric,636.9,2017/04/10
1623,Dabakan (Philippine drum),283.2,2016/03/23
1624,Cavaco (Spanish guitar),190.0,2002/12/24
1625,Boha (French bagpipe),570.7,2003/04/23
1626,Conga (Caribbean drum),729.3,2004/05/09
1627,Schweizer sackpfeife (Swiss bagpipe),503.5,2010/12/12
1628,Sihu (Chinese bowed stringed instrument),862.5,2005/04/25
1629,Organ - electric,165.3,2004/01/27
1630,Sang-auk (Burmese harp),624.4,2002/11/17
1631,Koto (Japanese zither),523.1,2006/09/20
1632,Octave mandolin,868.5,2002/11/20
1633,Yang Chin (Chinese hammered dulcimer),319.6,2008/12/29
1634,Castanets,577.7,1999/10/10
1635,Huluhu (Chinese bowed stringed instrument),952.1,1998/01/23
1636,Mandola (US/ Canadian fretted stringed instrument),979.0,2003/07/04
1637,Nadaswaram (Indian wind instrument),355.1,2003/04/13
1638,Suona (Chinese serunai),123.7,1998/04/05
1639,Kulintang a kayo (Philippine xylophone),532.6,2017/03/20
1640,Tamburitza (Croatian/ Serbian mandolin),127.2,2004/09/18
1641,Mando-bass (bass mandolin),898.3,1996/03/10
1642,Caxixi (Brazilian idiophone),533.5,2016/02/10
1643,Boha (French bagpipe),543.4,2015/12/14
1644,Malimba (xylophone from the Congo),959.0,2000/01/17
1645,Castanets,270.1,2002/11/15
1646,Hegelong (Philippine fretted boat-lute),569.5,1995/08/19
1647,Overtone guitar,820.0,2011/10/03
1648,Zurna (Turkish serunai),367.9,2010/11/29
1649,Dulzaina (Spanish oboe),894.6,1994/08/11
1650,Crumhorn,783.1,1995/05/26
1651,Chi (Chinese Transverse Flute),374.5,2016/02/24
1652,Gajdy (Eastern European bagpipes),12.2,2017/05/19
1653,Horagai (Japanese conch),360.3,1996/09/07
1654,Shawm (Renaissance oboe),821.0,1996/06/24
1655,Kulintang/ kolintang (Philippine gong group),442.1,2003/08/17
1656,Saung (Burmese harp),634.3,2000/06/23
1657,Koudi (Chinese flute),882.5,1999/09/13
1658,Suona (Chinese serunai),337.9,1997/09/04
1659,Contrabass ? anche,634.9,1995/05/03
1660,Slit drum,508.0,2003/09/13
1661,Cimpoi (Romanian bagpipe),242.4,1994/04/08
1662,Tin whistle,293.9,1997/01/04
1663,Yayli tanbur (Turkish lute),991.1,2005/06/16
1664,Piccolo oboe,172.6,2015/09/01
1665,Ratchet,552.1,2003/07/26
1666,Zither,280.9,1996/07/14
1667,Tenor saxophone,834.0,2001/10/01
1668,Hooked harp,57.5,2016/02/24
1669,Carillon (Dutch harmonising bells),454.3,1994/06/21
1670,Quinticlave (Ophicleide),772.9,2015/01/15
1671,Duff (Islamic tambourine),40.3,2016/06/14
1672,English Horn/ Cor Anglais (French tenor Oboe),179.6,2013/01/27
1673,Great Highland bagpipe,113.9,1999/04/15
1674,Knatele (Finnish zither),642.2,2010/05/03
1675,Hosho (Zimbabwean rattle),793.2,2010/09/26
1676,Balafon (xylophone from Ghana),586.6,2010/06/02
1677,Kwintangen kayo/ luntang (Philippine xylophone),168.8,1999/11/05
1678,Rudra veena (Indian plucked stringed instrument),312.9,2011/03/17
1679,Duxianqin (Chinese one-stringed zither),837.1,1995/11/23
1680,Yang chi’in (Chinese zither),219.8,2002/10/10
1681,Vertical flute,382.2,2015/01/25
1682,Melodica,912.4,2011/12/11
1683,Rebab (Arabic bowed stringed instrument),571.5,2000/01/11
1684,Bodega (French bagpipe),112.0,2010/09/18
1685,Vichitra veena (Indian stringed instrument),505.9,2007/09/27
1686,Dudelsack (German bagpipe),721.7,2005/06/22
1687,Clarinette d’amour,802.1,2015/01/08
1688,Guqin (Chinese plucked zither),522.5,2014/05/14
1689,Mandolin,728.7,1996/05/20
1690,Ratchet,452.5,2013/07/28
1691,Musette de cour (French bagpipe),165.2,1997/04/21
1692,Sanxian (Chinese lute),553.4,2006/11/15
1693,Tambour (French drum),724.5,2001/07/12
1694,Tjelempung/ Celempung (Javanese zither),833.3,1997/08/24
1695,Dudelsack (German bagpipe),800.1,2008/12/09
1696,Shawm (Renaissance oboe),990.7,2005/04/23
1697,Conga (Caribbean drum),587.0,2000/09/21
1698,Bongo drum,976.4,2011/06/05
1699,Darabukka (Arabic drum),616.0,2006/05/12
1700,Ahoko (Ivory Coast rattle),573.8,2007/01/20
1701,Slide whistle,728.7,2007/01/26
1702,Langeleik (Norwegian stringed instrument),384.7,2014/04/08
1703,Agung (Philippine gong),439.1,2014/01/20
1704,Huqin (Chinese bowed stringed instrument),213.9,2003/12/13
1705,Overtone guitar,562.3,2017/02/13
1706,Octapad (electronic drumpad),395.9,2000/09/22
1707,Tamburitza (Croatian/ Serbian mandolin),941.9,2013/04/03
1708,Musical Saw (wood cutting saw),315.6,2008/10/29
1709,Crumhorn,785.3,2010/07/12
1710,Palendang (Philippine flute),108.8,1999/05/05
1711,Sousaphone,108.0,2010/06/17
1712,Boha (French bagpipe),589.5,2005/12/30
1713,Irish bouzouki,275.3,2003/06/07
1714,Alboka (Spanish double hornpipe),299.8,2010/08/22
1715,Handbells,87.1,2013/10/07
1716,Bianqing (Chinese stone chimes),169.7,2016/04/18
1717,Double Bass,946.2,1997/10/17
1718,Willow flute,997.6,1997/12/26
1719,Baryton (German Euphonium),975.6,2017/05/02
1720,Bifora (Sicilian oboe),164.0,2013/07/24
1721,Talking drum,995.6,2009/02/10
1722,Keyed Bugle,349.6,2004/03/12
1723,Yueh Ch’in (Chinese lute),858.9,2014/06/09
1724,Electronic:,515.6,1998/05/17
1725,Gaita (Portuguese & Spanish bagpipe),246.0,2015/03/20
1726,Banjo,618.3,2012/12/19
1727,Musical bow,830.9,2016/07/30
1728,Gayageum (Korean zither),497.6,2012/02/26
1729,Suling (Indonsian/Philippine flute),939.6,2010/08/30
1730,Gajdy (Eastern European bagpipes),776.6,1997/10/25
1731,Guitarr?n (Mexican large bass guitar),649.4,2011/09/20
1732,Bock (German bagpipes),127.0,2009/11/06
1733,Tambourine,995.2,2003/03/08
1734,Horagai (Japanese conch),196.2,2017/11/13
1735,Chabrette (French bagpipe),165.3,1994/01/23
1736,Gayageum (Korean zither),116.9,2012/01/11
1737,Appalachian dulcimer,50.2,1999/01/27
1738,Metallophones (metal barred xylophone),870.9,2003/10/01
1739,Contrabass saxophone,949.2,2015/12/31
1740,Steel guitar,186.6,2004/11/14
1741,Bianqing (Chinese stone chimes),453.8,2006/03/03
1742,Chabrette (French bagpipe),790.3,2000/08/20
1743,Basse a Pistons (French Euphonium),857.0,1993/05/07
1744,Bianzhong (Chinese bronze bells ),78.7,1993/10/14
1745,Lambeg (Irish drum),571.2,2000/06/10
1746,Bassoon,11.8,2001/03/14
1747,Taphon (Thai drum),473.1,2010/01/22
1748,Rattle,981.2,2011/11/11
1749,Acoustic bass guitar,845.5,1999/01/13
1750,Mandolin,943.6,2003/12/12
1751,Vladimirsky Rozhok,523.9,1995/03/22
1752,Baroque Wooden Flute,338.6,2006/09/10
1753,Piva (Northern Italian bagpipe),452.3,2006/06/04
1754,Metallophones (metal barred xylophone),993.1,2006/03/01
1755,Berimbau (Brazilian musical bow),12.3,2007/08/04
1756,Chabrette (French bagpipe),945.0,2009/01/18
1757,Gaohu (Chinese bowed stringed instrument),513.7,1993/12/08
1758,Dholak (North Indian hand drum),332.1,2016/07/20
1759,Xun (Chinese flute),507.3,2014/04/03
1760,Knatele (Finnish zither),212.4,1999/08/03
1761,Ganza (Brazilian rattle),852.2,1995/01/08
1762,Horn,588.1,2013/06/08
1763,Mandocello (large mandolin),237.3,1996/09/09
1764,Gaohu (Chinese bowed stringed instrument),135.2,2000/03/29
1765,T?rogat? (Hungarian shawm),129.9,1999/09/05
1766,Bass Clarinet,905.0,2014/12/21
1767,Bass saxophone,390.0,1999/04/22
1768,Sorna (Afghan serunai),807.3,2000/04/18
1769,Darbuka (Greek drum),651.5,1998/03/22
1770,Cowbell,791.4,1998/11/30
1771,Electric organ,598.2,2008/09/16
1772,Fiscarmonica (Italian Accordian),411.9,2015/11/30
1773,Contrabass Sarrusophone,383.4,2002/05/03
1774,Yang chi’in (Chinese zither),384.9,1996/05/15
1775,Alphorn,254.2,2013/05/29
1776,Vertical flute,389.7,2016/10/30
1777,Moodswinger (zither),827.1,2007/08/15
1778,Steel guitar,874.5,2007/10/16
1779,Oboe d’amore,841.7,2009/09/22
1780,Turntables,620.0,1994/10/28
1781,Synthesizer,604.8,2017/03/12
1782,Clavicembelo (Italian pianoforte),213.1,1999/06/10
1783,Overtone guitar,702.5,2010/06/23
1784,Mohan veena (Indian guitar),231.2,1994/01/06
1785,Sabar (Senegalese drum),955.2,2007/11/05
1786,Gong,298.0,2009/07/24
1787,Dholak (North Indian hand drum),978.3,2004/02/05
1788,Ajaeng,459.8,2009/05/08
1789,Violin,968.7,1995/10/06
1790,Marinbaphone,810.1,2012/11/23
1791,Kulintang/ kolintang (Philippine gong group),658.7,2000/11/30
1792,Udu (African clay drum),613.5,2001/01/16
1793,Sarrusophone,171.0,1996/09/23
1794,Doedelzak (Dutch bagpipe),908.2,1994/12/17
1795,Alboka (Spanish double hornpipe),527.0,2011/08/05
1796,Clapped hands,351.1,1994/06/12
1797,Xiao (Chinese flute),907.9,2008/01/30
1798,Steel drum,846.7,2018/04/21
1799,Octocontra-alto clarinet,715.0,1996/10/20
1800,Timple (Canary Islands/ Murcia ukulele),733.0,2009/04/26
1801,Sackbutt (trombone family’s ancestor),877.2,2000/04/07
1802,Quinticlave (Ophicleide),709.6,1997/04/01
1803,Sanxian (Chinese lute),704.5,1997/05/08
1804,Hammered dulcimer,364.8,2016/08/19
1805,Bawu (Chinese wind instrument shaped like a flute ),515.5,2008/03/02
1806,Gambang (Indonesian xylophone),611.9,2007/05/21
1807,Tabla (Indian/ Pakistani drum),425.5,2003/11/27
1808,Dankiyo (Turkish bagpipe),73.1,1997/11/18
1809,Huemmelchen (German smallpipes),732.4,1999/02/26
1810,Basse Cor,148.2,2009/01/28
1811,Organ pipe,819.0,2003/12/13
1812,Trekspill (Norwegian Accordian),139.4,1996/10/14
1813,Cabrette (French bagpipe),134.6,1995/11/22
1814,Dabakan (Philippine drum),987.2,2019/01/23
1815,Clavichord,270.1,1998/06/17
1816,Ruan (Chinese plucked stringed instrument),311.1,2017/03/06
1817,Raita (Moroccan serunai),806.5,2017/01/11
1818,Alto sarrusophone,348.3,2010/10/04
1819,Riq/ riqq/ rik (Arabic tambourine),334.8,2006/08/02
1820,Steel drum,566.3,2015/09/02
1821,Northumbrian smallpipes,967.5,1997/06/02
1822,Kaval (Slovakian Duct Flute),245.4,2001/12/27
1823,Lasso d’amore,800.8,2015/05/19
1824,Raita (Moroccan serunai),510.3,2000/01/02
1825,Agung (Philippine gong),852.3,1996/02/20
1826,Zurna (Turkish serunai),501.0,2003/12/10
1827,Irish bouzouki,280.0,1997/08/31
1828,Gong,199.6,2015/01/09
1829,Duff (Islamic tambourine),148.6,2000/12/25
1830,Slide whistle,410.8,2002/07/22
1831,Mridangam (South Indian drum),908.8,1994/09/17
1832,Tenor sarrusophone,584.4,2006/07/25
1833,K?n b?u (Vietnamese reed),517.2,2010/12/18
1834,Duff (Islamic tambourine),680.6,2016/08/20
1835,Boha (French bagpipe),661.7,1995/04/24
1836,Lancashire great-pipe,627.1,2001/08/29
1837,Jug,84.7,2001/03/27
1838,Erhu (Chinese violin),893.2,1997/07/12
1839,Ceng (Turkish harp),807.7,2001/09/21
1840,Crwth (Welsh stringed instrument),271.7,2018/12/19
1841,Veuze (French bagpipe),341.6,1993/01/08
1842,Slide guitar,811.5,2017/08/13
1843,Calliope (steam organ),260.4,2009/12/09
1844,Saung (Burmese harp),143.2,1997/01/23
1845,Triangle,327.5,2016/10/19
1846,Didgeridoo (Aboriginal Natural Trumpet),261.0,1993/08/25
1847,Natural Trumpet,579.3,1996/05/06
1848,Alboka (Spanish double hornpipe),429.6,2004/09/27
1849,Dutar (Central Asian lute),909.0,2011/01/21
1850,Keyed Trumpet,381.6,2002/10/07
1851,Nyckelharpa (Swedish key harp),826.2,2003/02/19
1852,Turntables,246.7,1994/12/07
1853,Whip,805.2,2013/07/12
1854,Baritone saxophone,502.0,2018/05/29
1855,Array Mbira (African thumb piano),579.1,2007/02/23
1856,Classical guitar,135.9,2017/02/04
1857,Tenor mandola (European/ UK fretted stringed instrument),308.6,1999/10/03
1858,Synthesizer,751.4,1995/04/12
1859,Alto flute,958.3,2011/09/09
1860,Baryton (German Euphonium),317.8,2018/04/16
1861,Bazooka (telescopic brass tubing),61.3,2009/03/11
1862,Washint (Ethiopian flute),960.1,2006/03/12
1863,Washboard,964.2,1998/06/27
1864,Great Irish warpipes,143.2,2015/11/16
1865,Hocchiku (Japanese flute),923.3,2011/08/06
1866,Ocarina,672.1,2013/07/18
1867,Carillon (Dutch harmonising bells),279.6,2002/06/25
1868,Timple (Canary Islands/ Murcia ukulele),872.4,2002/06/09
1869,Gender (Indonesian brass xylophone),789.0,2004/01/09
1870,Harp guitar,889.2,2006/04/25
1871,Ceng (Turkish harp),439.8,2003/04/16
1872,Bock (German bagpipes),692.1,2007/12/03
1873,Contra-alto clarinet,667.6,2013/08/27
1874,Crotales (Struck cymbals),194.9,1994/08/13
1875,Huemmelchen (German smallpipes),461.7,1998/02/22
1876,Tuba,195.0,2014/08/10
1877,Viola d’amore,943.9,2008/05/09
1878,Guiro (South & Central American notched gourd that is scraped),547.3,2005/05/26
1879,Soprano mandolin,527.2,2009/04/02
1880,Ching (Cambodian/ Thai finger cymbals),614.1,1995/02/21
1881,Cello,628.6,2005/02/01
1882,Timple (Canary Islands/ Murcia ukulele),267.4,2011/02/14
1883,Janggu (Korean drum),380.7,2014/05/26
1884,Washint (Ethiopian flute),993.2,2007/07/12
1885,Darbuka (Greek drum),307.3,2002/10/18
1886,Sorna (Afghan serunai),227.1,2001/04/07
1887,Subcontrabass saxophone,365.0,2009/01/22
1888,Pan pipes,207.7,2011/11/25
1889,Chromatic accordian,492.3,2006/01/30
1890,Hosho (Zimbabwean rattle),578.5,2016/06/02
1891,Mellotron (polyphonic keyboard),811.0,2005/10/26
1892,K?n b?u (Vietnamese reed),280.3,2008/04/29
1893,Subcontrabass flute,917.4,2016/01/08
1894,Denis d’or (ancient Czech chordophone),109.6,1998/01/09
1895,Cavaquinho (Portuguese guitar),584.9,2003/10/11
1896,Hosho (Zimbabwean rattle),204.2,1997/08/24
1897,Chimes,635.0,2008/11/22
1898,Oliphant/ Cor d’Oliphant,399.0,2003/08/02
1899,Octocontrabass clarinet,594.8,2001/11/23
1900,Violotta,471.7,1996/07/10
1901,Caxixi (Brazilian idiophone),973.0,2000/08/15
1902,Clavichord,602.4,2000/03/13
1903,Gong,680.7,2004/01/30
1904,Basset horn,359.8,2015/05/25
1905,Cymbalum (Western European hammered dulcimer),346.9,2000/08/09
1906,Zhuihu (Chinese bowed stringed instrument),572.8,2007/11/06
1907,Piccolo oboe,894.8,1998/12/28
1908,Zonghu (Chinese bowed stringed instrument),76.0,2006/02/02
1909,Trumpet Bb,589.8,2014/06/15
1910,Morin khuur/ morin huur (Mongolian fiddle),324.7,2016/09/12
1911,Clarinet,274.5,1998/05/10
1912,Piva (Northern Italian bagpipe),960.9,1999/12/21
1913,Whistle,413.0,1995/11/12
1914,Alpine bell,859.9,2007/09/27
1915,Octocontra-alto clarinet,734.3,2003/02/27
1916,Doulophone/ cuprophone,139.3,1999/02/10
1917,Classical guitar,368.8,2006/08/10
1918,Contrabass flute,219.5,2015/06/03
1919,Clarinet,320.5,2001/09/11
1920,Alpine bell,962.6,2006/06/21
1921,Mridangam (South Indian drum),542.9,1999/06/16
1922,Magyar duda (Hungarian bagpipes),225.3,2009/04/18
1923,Nyckelharpa (Swedish key harp),857.1,2016/05/12
1924,Bifora (Sicilian oboe),915.4,2011/01/07
1925,Alto sarrusophone,121.4,2008/09/16
1926,Guqin (Chinese plucked zither),184.0,2006/01/29
1927,Dutar (Central Asian lute),179.1,2017/10/14
1928,Washboard,951.6,1998/10/28
1929,Tambourine,964.6,2009/05/17
1930,Folgerphone,628.3,2003/03/07
1931,Cimbasso,333.3,2005/03/12
1932,Oliphant/ Cor d’Oliphant,554.7,2000/04/27
1933,Ophicleide,949.5,2016/12/07
1934,Bandone?n (Argentinian concertina),139.1,2000/06/09
1935,Violin,969.5,2004/04/23
1936,Biniou (French bagpipe),316.8,2017/10/03
1937,Yazheng (Chinese zither),213.0,2016/06/20
1938,Viola,685.4,1994/10/07
1939,Hsaio (Chinese Duct Flute),242.7,2003/12/30
1940,Cornish bagpipes,390.9,2005/04/18
1941,Diyingehu (contrabass gehu),104.8,2012/05/29
1942,Igil (Tuvan bowed instrument),857.6,2003/05/26
1943,Hichiriki (Japanese Oboe),986.7,1994/03/24
1944,Trumpet,756.7,1994/01/17
1945,Piccolo heckelphone,983.1,2015/02/04
1946,Chapman stick (fretboard),845.6,2011/11/14
1947,Contrabass clarinet,993.8,1997/04/12
1948,Archlute,869.9,2015/01/03
1949,Chitarrone (lower-toned lute),947.3,2002/10/08
1950,Psaltery (plucked zither),765.6,1998/08/07
1951,Basse a Pistons (French Euphonium),569.4,2015/11/05
1952,Horn,767.2,2009/11/18
1953,Chi (Chinese Transverse Flute),63.3,2014/11/12
1954,Kulintang a putao/ kulintang a tiniok (Philippine metallophone),408.0,1998/09/21
1955,Contrabass Sarrusophone,72.4,1995/03/10
1956,Pipe organ,19.1,2016/06/18
1957,Ondes martenot (electronic keyboard and slide),489.4,2002/02/01
1958,Saw sam sai (Thai bowed stringed instrument),504.2,2007/05/11
1959,K?n b?u (Vietnamese reed),373.4,1998/03/23
1960,Siren,794.8,1995/11/30
1961,Border pipe/ lowland bagpipe,592.6,1995/06/15
1962,Zufalo (Italian flute),170.5,2010/11/26
1963,Arpa nottolini (Italian hooked harp),142.2,2015/04/15
1964,Contra-alto flute,267.8,1997/06/21
1965,Maraca,550.1,2001/06/11
1966,Cello,249.2,2001/11/01
1967,Erhu (Chinese violin),419.4,2001/06/01
1968,Vertical viola,74.5,1998/05/13
1969,Archlute,133.2,2014/05/18
1970,Subcontrabass flute,754.1,2016/05/20
1971,Contra-alto flute,821.8,2001/09/17
1972,Vichitra veena (Indian stringed instrument),297.0,2016/10/18
1973,Gender (Indonesian brass xylophone),669.4,2016/03/23
1974,Cigar box guitar,725.8,1997/04/14
1975,Marinbaphone,905.8,2015/08/09
1976,Launeddas (Sardinian triple clarinet),706.9,2012/09/23
1977,Veuze (French bagpipe),479.3,2000/12/05
1978,Tumpong (Philippine flute),862.9,2011/03/25
1979,Inci (Philippine flute),791.2,1999/07/01
1980,Yang Chin (Chinese hammered dulcimer),781.0,2014/08/13
1981,Hooked harp,877.3,2007/06/26
1982,Yueh Ch’in (Chinese lute),433.9,2012/03/27
1983,Horn,321.1,2002/09/06
1984,Calliope (steam organ),275.6,1996/09/09
1985,Istarski mih (Croatian bagpipe),791.3,2012/07/20
1986,Soprano mandolin,884.0,2017/04/11
1987,Tuhu (Chinese bowed stringed instrument),998.5,2001/06/14
1988,Dulcian (pre-1700’s Western European Bassoon),841.1,1994/05/06
1989,Melodica,982.3,2006/06/21
1990,Serpent,960.2,2002/06/20
1991,Contrabassoon,54.5,1999/11/18
1992,Electric organ,75.3,2003/05/03
1993,Tumpong (Philippine flute),479.9,2003/11/20
1994,Kokyu (Japanese bowed instrument),835.6,2012/05/11
1995,Zither,482.2,2013/07/24
1996,Igil (Tuvan bowed instrument),17.5,1995/10/10
1997,Mizwad (Arabic bagpipe),996.6,2018/04/28
1998,Geomungo/ komungo (Korean zither),924.7,2011/06/02
1999,Saw sam sai (Thai bowed stringed instrument),232.9,1996/04/03
2000,Soprano saxophone,152.6,2004/01/11
2001,Sorna (Afghan serunai),530.9,2007/07/27
2002,Mellophone,467.9,2006/03/23
2003,Pipa (Chinese lute),404.0,1997/12/22
2004,Soprano clarinet,18.9,2005/08/21
2005,Jinghu (Chinese bowed stringed instrument),969.7,1997/03/30
2006,Veuze (French bagpipe),667.0,2010/01/01
2007,Maraca,568.8,1997/10/14
2008,Subcontrabass saxophone,835.2,1994/02/13
2009,Metallophones (metal barred xylophone),952.6,2002/04/22
2010,Tubular Bells,730.3,2013/03/28
2011,Sihu (Chinese bowed stringed instrument),828.5,2005/08/17
2012,Duct Flute,471.0,2010/05/18
2013,Electronic:,18.4,2000/12/28
2014,Hooked harp,986.0,2008/10/14
2015,Xun (Chinese flute),477.7,2000/11/06
2016,Piccolo heckelphone,974.1,2009/03/26
2017,Sousaphone,236.2,2008/09/19
2018,Gusle/ gusla (Balkan guitar),107.6,1997/10/24
2019,Gugin (Chinese bridgeless zither),437.0,1996/06/30
2020,Gambang (Indonesian xylophone),551.7,2004/10/13
2021,Kwa-yen (Chinese hanging drum),550.0,2017/10/15
2022,Rudra veena (Indian plucked stringed instrument),609.3,2017/04/26
2023,Metallophones (metal barred xylophone),729.7,1998/11/23
2024,Piccolo oboe,747.0,2008/01/16
2025,Glass marimba,274.3,2003/12/20
2026,"Cymbals – crash,656.8,2002/01/04
2027,Ratchet,895.6,2010/07/28
2028,Heckelphone,828.2,2015/06/20
2029,Boha (French bagpipe),293.8,2009/05/09
2030,Biwa (Japanese short-necked lute),33.2,1997/10/12
2031,Chenda (Indian drum),555.0,2008/06/15
2032,Gan gan (West African small talking drum),450.1,2002/07/25
2033,Bassoon,871.7,2005/11/08
2034,T?rogat? (Hungarian shawm),152.7,2015/03/18
2035,Jew’s harp,803.5,1998/08/09
2036,Dhol (Iranian drum),571.0,2008/07/04
2037,Alto horn,729.1,2010/04/15
2038,Octavin,968.8,2017/11/22
2039,Dulzaina (Spanish oboe),732.3,2009/08/03
2040,Bodhr?n (Irish drum),314.9,1994/12/08
2041,Zhongdihu (bass erhu),307.6,2013/06/15
2042,Array Mbira (African thumb piano),715.6,1997/04/12
2043,Nose flute,138.4,2011/12/25
2044,Raita (Moroccan serunai),736.5,2014/02/15
2045,Bock (German bagpipes),272.6,2000/11/05
2046,Dulcimer (hammered zither),553.5,1995/05/24
2047,Contrabass oboe,612.0,2005/02/26
2048,Trumpet,430.1,1992/10/18
2049,Gusle/ gusla (Balkan guitar),514.5,2017/06/12
2050,Dhol (Iranian drum),300.1,2005/09/13
2051,Kwintangen kayo/ luntang (Philippine xylophone),591.1,1993/10/03
2052,Koto (Japanese zither),508.5,2006/04/23
2053,Xiaodihu (tenor erhu),78.9,2010/02/08
2054,Koto (Japanese zither),68.2,2012/08/13
2055,Soprano clarinet,878.4,2012/11/04
2056,Xylophone,29.8,1999/02/24
2057,Xylorimba (extended range xylophone),152.8,2017/12/19
2058,Chabrette (French bagpipe),123.7,2013/07/20
2059,Mohan veena (Indian guitar),860.4,1997/07/12
2060,Piccolo clarinet,236.0,2008/03/28
2061,Leiqin (Chinese bowed instrument),536.8,2014/06/05
2062,Alto clarinet,855.4,2018/03/22
2063,Tonette (plastic recorder),490.1,1995/04/18
2064,Basse a Pistons (French Euphonium),535.2,1996/07/30
2065,Quena (Andean flute),939.5,2011/02/19
2066,Ching (Cambodian/ Thai finger cymbals),731.7,2009/02/15
2067,Zaqq (Maltese bagpipe),161.0,2006/03/18
2068,Timpani/ kettle drum,679.9,2003/07/31
2069,Darvyra (Greek Duct Flute),660.8,2004/07/23
2070,Tan-tan (Brazilian hand drum),239.2,2007/12/24
2071,Arghul (Arabic double pipe),240.7,2013/09/26
2072,Tin whistle,595.9,1994/10/08
2073,Bombarde,488.9,2009/06/02
2074,Baritone horn,71.0,2014/02/21
2075,K?n b?u (Vietnamese reed),684.3,2010/03/03
2076,Electric piano,920.5,2012/05/13
2077,Tenoroon (tenor bassoon),548.9,1999/03/26
2078,Gusli (Russian harp),330.6,2017/09/15
2079,Darabukka (Arabic drum),14.0,2012/10/29
2080,Basse a Pistons (French Euphonium),109.6,2008/12/21
2081,Dulzaina (Spanish oboe),512.4,2008/08/22
2082,Tsuri-daiko (Japanese hanging drum),694.0,1998/12/03
2083,Fangxiang (Chinese metallophone),350.2,2009/06/13
2084,Teponaztli (Mexican wooden drum),746.1,2006/03/14
2085,Hunting Horn,803.2,2003/11/24
2086,Kangling (Tibetan serunai),697.3,2004/09/19
2087,Contrabass oboe,676.8,2001/09/07
2088,Cello,653.1,2008/01/13
2089,Huqin (Chinese bowed stringed instrument),790.9,2005/04/10
2090,Baglama/ saz (Turkish strings),898.5,2004/06/12
2091,Harmonica/ Mouth Organ,478.7,2001/02/27
2092,Maraca,316.3,2010/08/15
2093,Contrabass clarinet,111.1,2000/10/18
2094,Vibraphone/ vibraharp ,57.0,2001/07/22
2095,Contrabass flute,287.7,1997/08/08
2096,Raita (Moroccan serunai),173.3,1994/02/16
2097,Octapad (electronic drumpad),614.4,2009/08/10
2098,Gajdy (Eastern European bagpipes),806.8,2000/06/19
2099,Zhuihu (Chinese bowed stringed instrument),816.3,1997/09/20
2100,Darbuka (Greek drum),523.2,2008/11/12
2101,Taiko (Japanese drum),39.1,2005/01/09
2102,Ruan (Chinese plucked stringed instrument),655.1,2011/12/21
2103,Cimpoi (Romanian bagpipe),31.8,2009/05/24
2104,Tonette (plastic recorder),495.7,1999/10/11
2105,Huqin (Chinese bowed stringed instrument),98.6,2011/10/09
2106,Dumbelek (Turkish drum),736.3,2005/09/19
2107,Tenoroon (tenor bassoon),652.1,2008/07/08
2108,Sarunay/ saronay/ sarunai/ saronai (Philippine metallophone),706.9,2001/11/27
2109,Kulintang a kayo (Philippine xylophone),516.2,2002/05/30
2110,Hun (Korean flute),668.8,2008/04/27
2111,Moodswinger (zither),230.0,2005/12/19
2112,Gandingan a kayo (Philippine xylophone),94.5,2014/06/17
2113,Diyingehu (contrabass gehu),133.1,2011/08/13
2114,Oboe d’amore,349.6,2014/01/29
2115,Whip,821.8,2014/12/28
2116,Chromatic accordian,492.5,2011/05/19
